type pcts
3 0.20819
4 0.27189
1 0.48674
2 0.01194
3 0.00299
4 0.49833
1 0.97080
2 0.00567
3 0.00281
4 0.02072
1 0.94082
2 0.01777
3 0.03715
4 0.00426
1 0.40331
2 0.01743
3 0.00329
4 0.57597
1 0.34220
2 0.10901
3 0.00609
4 0.54270
1 0.42209
2 0.01012
3 0.00167
4 0.56612
1 0.44792
2 0.07526
3 0.24007
4 0.23675
1 0.34628
2 0.01214
3 0.04432
4 0.59727
1 0.42306
2 0.01149
3 0.00176
4 0.56370
1 0.42297
2 0.01042
3 0.00160
4 0.56502
1 0.42504
2 0.05859
3 0.00938
4 0.50698
1 0.42592
2 0.01331
3 0.00245
4 0.55831
1 0.50429
2 0.03339
3 0.04968
4 0.41264
1 0.52913
2 0.00012
3 0.00010
4 0.47065
1 0.47889
2 0.01564
3 0.00275
4 0.50272
1 0.46693
2 0.01262
3 0.00009
4 0.52036
1 0.39077
2 0.01529
3 0.03374
4 0.56020
1 0.42185
2 0.11257
3 0.29369
4 0.17189
1 0.27520
2 0.00624
3 0.62923
4 0.08933
1 0.34601
2 0.01550
3 0.04255
4 0.59593
1 0.42590
2 0.10721
3 0.28105
4 0.18583
1 0.50013
2 0.01586
3 0.00187
4 0.48214
1 0.73361
2 0.07721
3 0.01165
4 0.17753
1 0.43842
2 0.01658
3 0.11768
4 0.42733
1 0.69188
2 0.03344
3 0.02059
4 0.25409
1 0.34862
2 0.09077
3 0.11554
4 0.44507
1 0.53091
2 0.08494
3 0.11798
4 0.26617
1 0.29439
2 0.00635
3 0.33836
4 0.36090
1 0.53983
2 0.07880
3 0.26412
4 0.11726
1 0.46087
2 0.09002
3 0.30572
4 0.14338
1 0.36332
2 0.00301
3 0.00037
4 0.63331
1 0.41514
2 0.01704
3 0.00246
4 0.56536
1 0.51675
2 0.03000
3 0.03488
4 0.41837
1 0.44909
2 0.01446
3 0.28369
4 0.25276
1 0.40621
2 0.00781
3 0.00168
4 0.58431
1 0.50872
2 0.03860
3 0.05510
4 0.39757
1 0.51877
2 0.02335
3 0.00304
4 0.45484
1 0.47284
2 0.03203
3 0.04028
4 0.45484
1 0.61640
2 0.00009
3 0.00012
4 0.38339
1 0.31933
2 0.01156
3 0.00170
4 0.66741
1 0.45378
2 0.06119
3 0.34063
4 0.14440
1 0.48436
2 0.11392
3 0.30451
4 0.09721
1 0.95236
2 0.03773
3 0.00791
4 0.00199
1 0.51002
2 0.07734
3 0.27000
4 0.14264
1 0.42451
2 0.00722
3 0.00399
4 0.56428
1 0.46077
2 0.02452
3 0.05294
4 0.46177
1 0.41619
2 0.09756
3 0.32153
4 0.16473
1 0.31658
2 0.00953
3 0.00683
4 0.66706
1 0.40710
2 0.02043
3 0.00229
4 0.57018
1 0.32831
2 0.00730
3 0.00137
4 0.66303
1 0.43138
2 0.08463
3 0.29644
4 0.18755
1 0.45756
2 0.08938
3 0.25101
4 0.20205
1 0.52525
2 0.09319
3 0.18774
4 0.19382
1 0.34470
2 0.00656
3 0.12556
4 0.52318
1 0.32781
2 0.00741
3 0.00399
4 0.66079
1 0.50455
2 0.09468
3 0.31143
4 0.08934
1 0.95790
2 0.00852
3 0.00829
4 0.02528
1 0.33935
2 0.00688
3 0.51902
4 0.13475
1 0.38029
2 0.00438
3 0.00169
4 0.61365
1 0.38846
2 0.07299
3 0.48565
4 0.05291
1 0.52676
2 0.02359
3 0.04636
4 0.40329
1 0.93025
2 0.01190
3 0.00326
4 0.05459
1 0.23451
2 0.00298
3 0.00037
4 0.76214
1 0.38884
2 0.05650
3 0.47337
4 0.08129
1 0.69286
2 0.05903
3 0.10205
4 0.14605
1 0.46501
2 0.00960
3 0.00237
4 0.52303
1 0.68211
2 0.04369
3 0.21088
4 0.06332
1 0.81429
2 0.02298
3 0.03508
4 0.12765
1 0.58120
2 0.07268
3 0.05287
4 0.29324
1 0.13577
2 0.53469
3 0.12325
4 0.20629
1 0.39800
2 0.00592
3 0.00142
4 0.59466
1 0.43167
2 0.02447
3 0.00633
4 0.53753
1 0.71751
2 0.01047
3 0.10126
4 0.17076
1 0.22166
2 0.08686
3 0.59547
4 0.09600
1 0.42958
2 0.03708
3 0.04773
4 0.48561
1 0.34870
2 0.00270
3 0.00035
4 0.64826
1 0.68074
2 0.07017
3 0.21503
4 0.03406
1 0.61796
2 0.01041
3 0.08187
4 0.28976
1 0.98528
2 0.00947
3 0.00104
4 0.00421
1 0.48602
2 0.07835
3 0.27954
4 0.15610
1 0.53315
2 0.02466
3 0.04213
4 0.40005
1 0.42827
2 0.08124
3 0.17591
4 0.31458
1 0.41032
2 0.00819
3 0.00537
4 0.57612
1 0.23463
2 0.56607
3 0.00797
4 0.19133
1 0.48669
2 0.08100
3 0.19878
4 0.23352
1 0.99001
2 0.00291
3 0.00139
4 0.00570
1 0.21084
2 0.01558
3 0.03394
4 0.73964
1 0.60759
2 0.05389
3 0.03829
4 0.30022
1 0.34534
2 0.00845
3 0.00341
4 0.64280
1 0.49738
2 0.09288
3 0.19604
4 0.21369
1 0.65492
2 0.04078
3 0.02223
4 0.28207
1 0.50606
2 0.04742
3 0.17216
4 0.27436
1 0.42567
2 0.01079
3 0.25014
4 0.31341
1 0.41039
2 0.00462
3 0.36750
4 0.21748
1 0.79591
2 0.03778
3 0.02228
4 0.14403
1 0.87201
2 0.00733
3 0.00118
4 0.11948
1 0.52470
2 0.00016
3 0.00008
4 0.47505
1 0.47376
2 0.00869
3 0.05105
4 0.46650
1 0.42350
2 0.08022
3 0.06795
4 0.42834
1 0.29507
2 0.01853
3 0.01219
4 0.67420
1 0.42297
2 0.01758
3 0.29655
4 0.26291
1 0.43504
2 0.01699
3 0.00232
4 0.54565
1 0.42647
2 0.08791
3 0.36477
4 0.12085
1 0.47303
2 0.08349
3 0.06523
4 0.37825
1 0.43217
2 0.00897
3 0.30012
4 0.25874
1 0.41139
2 0.07447
3 0.07064
4 0.44349
1 0.48716
2 0.05600
3 0.06474
4 0.39209
1 0.84076
2 0.00016
3 0.00010
4 0.15899
1 0.72696
2 0.05488
3 0.05103
4 0.16713
1 0.37513
2 0.00615
3 0.00162
4 0.61710
1 0.58148
2 0.10246
3 0.15072
4 0.16534
1 0.53571
2 0.01468
3 0.00897
4 0.44065
1 0.40345
2 0.01399
3 0.15108
4 0.43147
1 0.40264
2 0.02456
3 0.00348
4 0.56932
1 0.42330
2 0.02134
3 0.15778
4 0.39758
1 0.35310
2 0.00875
3 0.00366
4 0.63449
1 0.22913
2 0.00866
3 0.00362
4 0.75860
1 0.42568
2 0.05983
3 0.00993
4 0.50456
1 0.47594
2 0.06561
3 0.13329
4 0.32516
1 0.44374
2 0.10823
3 0.36357
4 0.08447
1 0.52638
2 0.08376
3 0.17743
4 0.21243
1 0.30073
2 0.01158
3 0.00334
4 0.68435
1 0.39634
2 0.00481
3 0.00128
4 0.59757
1 0.37560
2 0.07661
3 0.04097
4 0.50681
1 0.49079
2 0.02177
3 0.00286
4 0.48458
1 0.45821
2 0.02413
3 0.00270
4 0.51496
1 0.49839
2 0.06040
3 0.22182
4 0.21939
1 0.38219
2 0.03407
3 0.47376
4 0.10998
1 0.19398
2 0.00749
3 0.15980
4 0.63873
1 0.42492
2 0.09116
3 0.21607
4 0.26784
1 0.33503
2 0.01196
3 0.00497
4 0.64804
1 0.33857
2 0.01066
3 0.00427
4 0.64650
1 0.50466
2 0.07966
3 0.09078
4 0.32490
1 0.28033
2 0.23134
3 0.00632
4 0.48201
1 0.51061
2 0.07653
3 0.11241
4 0.30045
1 0.74448
2 0.01583
3 0.04313
4 0.19656
1 0.50889
2 0.00834
3 0.00442
4 0.47834
1 0.50634
2 0.01827
3 0.04433
4 0.43106
1 0.51440
2 0.00373
3 0.22004
4 0.26183
1 0.52562
2 0.04300
3 0.08788
4 0.34351
1 0.24670
2 0.00797
3 0.00342
4 0.74191
1 0.51487
2 0.01779
3 0.01927
4 0.44808
1 0.99615
1 0.92134
2 0.06772
3 0.00556
4 0.00538
1 0.59935
2 0.00318
3 0.29773
4 0.09974
1 0.41499
2 0.01426
3 0.11375
4 0.45700
1 0.41230
2 0.01423
3 0.04392
4 0.52955
1 0.41652
2 0.03373
3 0.04621
4 0.50354
1 0.41097
2 0.10786
3 0.37042
4 0.11075
1 0.44506
2 0.04128
3 0.39382
4 0.11984
1 0.24972
2 0.00382
3 0.00019
4 0.74628
1 0.52994
2 0.00017
3 0.00008
4 0.46981
1 0.34662
2 0.01001
3 0.00452
4 0.63886
1 0.40316
2 0.01136
3 0.13241
4 0.45307
1 0.34647
2 0.08435
3 0.49345
4 0.07572
1 0.43199
2 0.02379
3 0.00456
4 0.53966
1 0.50278
2 0.09586
3 0.22248
4 0.17887
1 0.46477
2 0.06688
3 0.30035
4 0.16799
1 0.33710
2 0.01101
3 0.00281
4 0.64908
1 0.49331
2 0.01905
3 0.01994
4 0.46770
1 0.47259
2 0.09121
3 0.26279
4 0.17341
1 0.45517
2 0.01138
3 0.00275
4 0.53070
1 0.51715
2 0.08018
3 0.21644
4 0.18623
1 0.46618
2 0.16766
3 0.03573
4 0.33043
1 0.62508
2 0.11188
3 0.04064
4 0.22240
1 0.54275
2 0.07456
3 0.25679
4 0.12590
1 0.44340
2 0.07230
3 0.21166
4 0.27263
1 0.31627
2 0.02271
3 0.00326
4 0.65776
1 0.47114
2 0.01188
3 0.00568
4 0.51130
1 0.42911
2 0.09462
3 0.29127
4 0.18500
1 0.55515
2 0.08936
3 0.30343
4 0.05206
1 0.40201
2 0.00658
3 0.00411
4 0.58730
1 0.43340
2 0.01244
3 0.00193
4 0.55222
1 0.08381
2 0.01285
3 0.37370
4 0.52964
1 0.42983
2 0.00852
3 0.01683
4 0.54483
1 0.38191
2 0.23142
3 0.19282
4 0.19385
1 0.33844
2 0.01127
3 0.00224
4 0.64805
1 0.45414
2 0.00687
3 0.21469
4 0.32430
1 0.41342
2 0.12372
3 0.06594
4 0.39693
1 0.78737
2 0.07767
3 0.03364
4 0.10131
1 0.69448
2 0.07804
3 0.15530
4 0.07218
1 0.40994
2 0.01793
3 0.14069
4 0.43143
1 0.45262
2 0.03788
3 0.07806
4 0.43144
1 0.38937
2 0.07201
3 0.45461
4 0.08402
1 0.47296
2 0.03811
3 0.06186
4 0.42707
1 0.34960
2 0.00568
3 0.18360
4 0.46112
1 0.29835
2 0.00835
3 0.00360
4 0.68970
1 0.34873
2 0.04353
3 0.01047
4 0.59727
1 0.58752
2 0.10758
3 0.04471
4 0.26020
1 0.51654
2 0.03525
3 0.03703
4 0.41118
1 0.69702
2 0.00137
3 0.00802
4 0.29359
1 0.37398
2 0.00868
3 0.00256
4 0.61478
1 0.26437
2 0.01162
3 0.26160
4 0.46241
1 0.13238
2 0.56862
3 0.09414
4 0.20487
1 0.31714
2 0.20882
3 0.00347
4 0.47057
1 0.31150
2 0.00853
3 0.00357
4 0.67639
1 0.40673
2 0.01551
3 0.00262
4 0.57514
1 0.41761
2 0.00978
3 0.00121
4 0.57140
1 0.41041
2 0.01353
3 0.00178
4 0.57428
1 0.37811
2 0.01499
3 0.00356
4 0.60333
1 0.19065
2 0.00200
3 0.00195
4 0.80540
1 0.51782
2 0.14190
3 0.10193
4 0.23834
1 0.96270
2 0.00802
3 0.00413
4 0.02515
1 0.41703
2 0.01399
3 0.00218
4 0.56679
1 0.07642
2 0.77560
3 0.00831
4 0.13967
1 0.92243
2 0.01811
3 0.03453
4 0.02493
1 0.39243
2 0.05175
3 0.02238
4 0.53344
1 0.73029
2 0.06732
3 0.13843
4 0.06396
1 0.51957
2 0.09470
3 0.24116
4 0.14457
1 0.36729
2 0.00279
3 0.00039
4 0.62953
1 0.41394
2 0.03403
3 0.39427
4 0.15776
1 0.42044
2 0.01282
3 0.00418
4 0.56255
1 0.30889
2 0.01363
3 0.02035
4 0.65713
1 0.11298
2 0.56757
3 0.12663
4 0.19283
1 0.24169
2 0.00005
3 0.00015
4 0.75810
1 0.49281
2 0.08493
3 0.32818
4 0.09408
1 0.42040
2 0.06814
3 0.17403
4 0.33742
1 0.34441
2 0.01209
3 0.00766
4 0.63583
1 0.98875
2 0.00381
3 0.00031
4 0.00713
1 0.35806
2 0.01097
3 0.00410
4 0.62687
1 0.68792
2 0.11160
3 0.03336
4 0.16712
1 0.80788
2 0.00155
3 0.00177
4 0.18880
1 0.42532
2 0.00982
3 0.45570
4 0.10916
1 0.41424
2 0.00085
3 0.00027
4 0.58463
1 0.15507
2 0.61986
3 0.03938
4 0.18570
1 0.64176
2 0.01900
3 0.20736
4 0.13188
1 0.43549
2 0.01042
3 0.00170
4 0.55238
1 0.39568
2 0.00508
3 0.15959
4 0.43965
1 0.30066
2 0.00675
3 0.24486
4 0.44772
1 0.37554
2 0.01135
3 0.00204
4 0.61108
1 0.33480
2 0.00239
3 0.00065
4 0.66216
1 0.21434
2 0.09800
3 0.59484
4 0.09282
1 0.46125
2 0.09553
3 0.19521
4 0.24802
1 0.45236
2 0.00018
3 0.00007
4 0.54739
1 0.46380
2 0.06838
3 0.08182
4 0.38600
1 0.48961
2 0.00820
3 0.49049
4 0.01170
1 0.30659
2 0.00655
3 0.00205
4 0.68481
1 0.43504
2 0.09463
3 0.26484
4 0.20549
1 0.51889
2 0.08676
3 0.25661
4 0.13774
1 0.41577
2 0.01028
3 0.01036
4 0.56358
1 0.49610
2 0.06794
3 0.06018
4 0.37579
1 0.31342
2 0.00606
3 0.14315
4 0.53737
1 0.55574
2 0.02761
3 0.04188
4 0.37476
1 0.39996
2 0.01696
3 0.18538
4 0.39770
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.43269
2 0.18120
3 0.14009
4 0.24602
1 0.38101
2 0.14085
3 0.21471
4 0.26343
1 0.46044
2 0.03692
3 0.00855
4 0.49409
1 0.77366
2 0.00101
3 0.00139
4 0.22394
1 0.52907
2 0.08048
3 0.23811
4 0.15234
1 0.96266
2 0.01420
3 0.00289
4 0.02025
1 0.38590
2 0.00019
3 0.00003
4 0.61388
1 0.51995
2 0.06235
3 0.06413
4 0.35357
1 0.44864
2 0.03629
3 0.04738
4 0.46769
1 0.99732
2 0.00119
3 0.00046
4 0.00104
1 0.93638
2 0.01590
3 0.03007
4 0.01764
1 0.51325
2 0.06442
3 0.37958
4 0.04275
1 0.06157
2 0.68698
3 0.11398
4 0.13747
1 0.44832
2 0.31121
3 0.01502
4 0.22546
1 0.24461
2 0.00075
3 0.00018
4 0.75446
1 0.88692
2 0.06132
3 0.01419
4 0.03757
1 0.53201
2 0.07527
3 0.32515
4 0.06756
1 0.41035
2 0.08739
3 0.32903
4 0.17323
1 0.60625
2 0.04790
3 0.04528
4 0.30057
1 0.48672
2 0.07967
3 0.16158
4 0.27203
1 0.46277
2 0.01534
3 0.00206
4 0.51983
1 0.32651
2 0.15067
3 0.15727
4 0.36555
1 0.55326
2 0.07118
3 0.26972
4 0.10584
1 0.54228
2 0.04818
3 0.10038
4 0.30917
1 0.41850
2 0.03265
3 0.11360
4 0.43525
1 0.97314
2 0.01121
3 0.00219
4 0.01346
1 0.41881
2 0.09470
3 0.28532
4 0.20117
1 0.12250
2 0.56015
3 0.12393
4 0.19341
1 0.46452
2 0.09521
3 0.32499
4 0.11528
1 0.42783
2 0.01373
3 0.00309
4 0.55535
1 0.58478
2 0.00625
3 0.00085
4 0.40812
1 0.34176
2 0.02125
3 0.01568
4 0.62131
1 0.31476
2 0.00370
3 0.00582
4 0.67572
1 0.30755
2 0.16354
3 0.50219
4 0.02672
1 0.71041
2 0.03163
3 0.10400
4 0.15395
1 0.47783
2 0.00013
3 0.00008
4 0.52197
1 0.43966
2 0.00328
3 0.03864
4 0.51841
1 0.59149
2 0.00983
3 0.00166
4 0.39703
1 0.35714
2 0.00674
3 0.00155
4 0.63457
1 0.52643
2 0.09011
3 0.28708
4 0.09638
1 0.43883
2 0.09342
3 0.26079
4 0.20696
1 0.72001
2 0.00012
3 0.00009
4 0.27978
1 0.35370
2 0.00492
3 0.00187
4 0.63952
1 0.63020
2 0.18629
3 0.03595
4 0.14756
1 0.53642
2 0.04620
3 0.05542
4 0.36196
1 0.52976
2 0.00021
3 0.00008
4 0.46995
1 0.49363
2 0.01440
3 0.00322
4 0.48875
1 0.94532
2 0.04846
3 0.00097
4 0.00525
1 0.44130
2 0.00601
3 0.26652
4 0.28618
1 0.52349
2 0.12650
3 0.32018
4 0.02984
1 0.46703
2 0.03587
3 0.05931
4 0.43779
1 0.45296
2 0.00154
3 0.00440
4 0.54110
1 0.50944
2 0.08714
3 0.20631
4 0.19711
1 0.50541
2 0.01550
3 0.00176
4 0.47733
1 0.54381
2 0.04833
3 0.04932
4 0.35854
1 0.53008
2 0.06767
3 0.15107
4 0.25119
1 0.94494
2 0.04818
3 0.00092
4 0.00595
1 0.41321
2 0.02018
3 0.00220
4 0.56441
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.34942
2 0.00851
3 0.00274
4 0.63933
1 0.35916
2 0.00840
3 0.00206
4 0.63038
1 0.42609
2 0.07017
3 0.21419
4 0.28955
1 0.23235
2 0.27573
3 0.36927
4 0.12265
1 0.37292
2 0.00706
3 0.58436
4 0.03565
1 0.51950
2 0.01895
3 0.03199
4 0.42956
1 0.54567
2 0.09815
3 0.05574
4 0.30044
1 0.25564
2 0.43419
3 0.13541
4 0.17477
1 0.46280
2 0.03312
3 0.37200
4 0.13208
1 0.47593
2 0.00449
3 0.00076
4 0.51881
1 0.42355
2 0.00376
3 0.00228
4 0.57040
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.19437
2 0.01009
3 0.05383
4 0.74171
1 0.47976
2 0.02073
3 0.00958
4 0.48993
1 0.52102
2 0.01841
3 0.00365
4 0.45692
1 0.47950
2 0.02215
3 0.04430
4 0.45405
1 0.46703
2 0.07691
3 0.17279
4 0.28328
1 0.26924
2 0.00105
3 0.00032
4 0.72940
1 0.42352
2 0.11005
3 0.21933
4 0.24709
1 0.48113
2 0.08222
3 0.25689
4 0.17977
1 0.50710
2 0.09443
3 0.31407
4 0.08440
1 0.48882
2 0.02016
3 0.04634
4 0.44468
1 0.72736
2 0.00026
3 0.00010
4 0.27229
1 0.42566
2 0.11387
3 0.20714
4 0.25333
1 0.45210
2 0.00943
3 0.00231
4 0.53617
1 0.56483
2 0.02494
3 0.04118
4 0.36906
1 0.50692
2 0.06449
3 0.25702
4 0.17158
1 0.40131
2 0.06042
3 0.01896
4 0.51930
1 0.44109
2 0.01646
3 0.00195
4 0.54050
1 0.51604
2 0.00153
3 0.00376
4 0.47867
1 0.64855
2 0.04324
3 0.05706
4 0.25116
1 0.39989
2 0.00362
3 0.00119
4 0.59529
1 0.43913
2 0.01333
3 0.00211
4 0.54543
1 0.51036
2 0.00935
3 0.00095
4 0.47934
1 0.64995
2 0.00961
3 0.00247
4 0.33797
1 0.45347
2 0.01683
3 0.27185
4 0.25785
1 0.74515
2 0.02490
3 0.04411
4 0.18584
1 0.03080
2 0.88358
3 0.00828
4 0.07734
1 0.04749
2 0.12955
3 0.02839
4 0.79457
1 0.54030
2 0.07425
3 0.14977
4 0.23567
1 0.52844
2 0.00021
3 0.00008
4 0.47127
1 0.49037
2 0.02184
3 0.00337
4 0.48441
1 0.88905
2 0.04847
3 0.03109
4 0.03139
1 0.31173
2 0.09255
3 0.49730
4 0.09842
1 0.35678
2 0.00488
3 0.00399
4 0.63435
1 0.19399
2 0.13764
3 0.52206
4 0.14632
1 0.56649
2 0.06076
3 0.34221
4 0.03054
1 0.40008
2 0.05162
3 0.10279
4 0.44551
1 0.74956
2 0.22145
3 0.00237
4 0.02663
1 0.75965
2 0.02214
3 0.02630
4 0.19191
1 0.51171
2 0.01786
3 0.00393
4 0.46650
1 0.51323
2 0.07982
3 0.14380
4 0.26315
1 0.11615
2 0.00544
3 0.00386
4 0.87456
1 0.52130
2 0.09899
3 0.34139
4 0.03832
1 0.94916
2 0.00755
3 0.00219
4 0.04110
1 0.47994
2 0.08693
3 0.21974
4 0.21339
1 0.52995
2 0.00021
3 0.00008
4 0.46976
1 0.84317
2 0.11223
3 0.00631
4 0.03829
1 0.50258
2 0.02874
3 0.04492
4 0.42377
1 0.31004
2 0.03117
3 0.01520
4 0.64359
1 0.52943
2 0.08767
3 0.25333
4 0.12957
1 0.68772
2 0.00131
3 0.00004
4 0.31093
1 0.31181
2 0.00387
3 0.00373
4 0.68060
1 0.39708
2 0.01261
3 0.00295
4 0.58736
1 0.54793
2 0.07656
3 0.05052
4 0.32499
1 0.48203
2 0.01800
3 0.00011
4 0.49985
1 0.57465
2 0.11182
3 0.24585
4 0.06768
1 0.57756
2 0.18287
3 0.12115
4 0.11841
1 0.62041
2 0.04299
3 0.00799
4 0.32860
1 0.43914
2 0.10645
3 0.29231
4 0.16210
1 0.53346
2 0.08331
3 0.27076
4 0.11247
1 0.48154
2 0.06373
3 0.11504
4 0.33969
1 0.40161
2 0.00154
3 0.00101
4 0.59584
1 0.49006
2 0.09052
3 0.22027
4 0.19914
1 0.54295
2 0.06115
3 0.05815
4 0.33775
1 0.52949
2 0.00024
3 0.00008
4 0.47018
1 0.50076
2 0.00181
3 0.00309
4 0.49435
1 0.35784
2 0.49582
3 0.08118
4 0.06516
1 0.42589
2 0.05698
3 0.00961
4 0.50751
1 0.52658
2 0.01983
3 0.01154
4 0.44205
1 0.43138
2 0.01436
3 0.00165
4 0.55260
1 0.71145
2 0.00026
3 0.00129
4 0.28700
1 0.99851
2 0.00070
3 0.00000
4 0.00079
1 0.56236
2 0.09995
3 0.30320
4 0.03449
1 0.45625
2 0.07589
3 0.16697
4 0.30090
1 0.65201
2 0.00458
3 0.00833
4 0.33507
1 0.59197
2 0.01315
3 0.00251
4 0.39237
1 0.21609
2 0.02746
3 0.06434
4 0.69211
1 0.95613
2 0.00231
3 0.00456
4 0.03700
1 0.41384
2 0.00843
3 0.00507
4 0.57265
1 0.44983
2 0.13309
3 0.26130
4 0.15579
1 0.52432
2 0.00020
3 0.00012
4 0.47537
1 0.46962
2 0.00101
3 0.01017
4 0.51919
1 0.51821
2 0.00020
3 0.00008
4 0.48150
1 0.61099
2 0.02261
3 0.00024
4 0.36616
1 0.59024
2 0.00570
3 0.00378
4 0.40028
1 0.78588
2 0.00012
3 0.00006
4 0.21395
1 0.30801
2 0.00223
3 0.00090
4 0.68887
1 0.48894
2 0.00006
3 0.00006
4 0.51093
1 0.67846
2 0.02395
3 0.00551
4 0.29209
1 0.96578
2 0.02672
3 0.00667
4 0.00083
1 0.43616
2 0.02161
3 0.00264
4 0.53959
1 0.39536
2 0.01166
3 0.00692
4 0.58606
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.46870
2 0.00709
3 0.32484
4 0.19937
1 0.49173
2 0.00721
3 0.00729
4 0.49377
1 0.68462
2 0.01917
3 0.05023
4 0.24599
1 0.43877
2 0.01440
3 0.00205
4 0.54478
1 0.52345
2 0.00020
3 0.00018
4 0.47617
1 0.51532
2 0.06864
3 0.10507
4 0.31097
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.46323
2 0.00400
3 0.00198
4 0.53080
1 0.86232
2 0.00020
3 0.00010
4 0.13738
1 0.00000
2 0.00000
3 0.00000
4 1.00000
1 0.43467
2 0.01255
3 0.00173
4 0.55105
1 0.46693
2 0.00282
3 0.00136
4 0.52889
1 0.63221
2 0.07134
3 0.09706
4 0.19939
1 0.49082
2 0.10934
3 0.14229
4 0.25755
1 0.42555
2 0.01735
3 0.01211
4 0.54498
1 0.50681
2 0.00543
3 0.00340
4 0.48437
1 0.86691
2 0.00019
3 0.00010
4 0.13280
1 0.52993
2 0.00017
3 0.00008
4 0.46982
1 0.88532
2 0.01110
3 0.00448
4 0.09910
1 0.39376
2 0.11144
3 0.10876
4 0.38604
1 0.51689
2 0.00024
3 0.00394
4 0.47893
1 0.80536
2 0.07822
3 0.05736
4 0.05906
1 0.86555
2 0.00018
3 0.00010
4 0.13417
1 0.42302
2 0.01923
3 0.01190
4 0.54584
1 0.85593
2 0.14321
3 0.00044
4 0.00042
1 0.52996
2 0.00017
3 0.00008
4 0.46979
1 0.67443
2 0.01094
3 0.00026
4 0.31438
1 0.58706
2 0.03390
3 0.00349
4 0.37555
1 0.52489
2 0.00021
3 0.00008
4 0.47483
1 0.45195
2 0.33354
3 0.10882
4 0.10570
1 0.52676
2 0.00016
3 0.00007
4 0.47301
1 0.87723
2 0.02292
3 0.01188
4 0.08797
1 0.91979
2 0.04005
3 0.00670
4 0.03346
1 0.80684
2 0.00116
3 0.00023
4 0.19177
1 0.74151
2 0.00009
3 0.00009
4 0.25831
1 0.72097
2 0.00022
3 0.00009
4 0.27871
1 0.48980
2 0.05782
3 0.05332
4 0.39905
1 0.08785
2 0.00098
3 0.12494
4 0.78623
1 0.53009
2 0.00012
3 0.00008
4 0.46970
1 0.46806
2 0.00045
3 0.00145
4 0.53004
1 0.99987
2 0.00000
3 0.00000
4 0.00013
1 0.02328
2 0.45315
3 0.35868
4 0.16489
1 0.81953
2 0.00199
3 0.00227
4 0.17621
1 0.92898
2 0.01102
3 0.00257
4 0.05743
1 0.83100
2 0.06342
3 0.01974
4 0.08585
1 0.04438
2 0.71532
3 0.01455
4 0.22574
1 0.60880
2 0.00779
3 0.00506
4 0.37835
1 0.53003
2 0.00012
3 0.00008
4 0.46976
1 0.38179
2 0.02720
3 0.02643
4 0.56457
1 0.47667
2 0.03054
3 0.15634
4 0.33646
1 0.48764
2 0.23011
3 0.03823
4 0.24402
1 0.72011
2 0.00018
3 0.00009
4 0.27962
1 0.52430
2 0.00012
3 0.00009
4 0.47548
1 0.35229
2 0.08334
3 0.10424
4 0.46014
1 0.89910
2 0.01145
3 0.00252
4 0.08693
1 0.50642
2 0.06393
3 0.06352
4 0.36613
1 0.80541
2 0.01051
3 0.00458
4 0.17950
1 0.79623
2 0.00011
3 0.00023
4 0.20343
1 0.40844
2 0.02552
3 0.00357
4 0.56247
1 0.41749
2 0.01203
3 0.52185
4 0.04863
1 0.86655
2 0.00017
3 0.00010
4 0.13318
1 0.99944
2 0.00040
3 0.00014
4 0.00001
1 0.87803
2 0.00039
3 0.00044
4 0.12113
1 0.69079
2 0.00854
3 0.00064
4 0.30003
1 0.85718
2 0.02056
3 0.02487
4 0.09739
1 0.53008
2 0.00012
3 0.00008
4 0.46972
1 0.48503
2 0.01284
3 0.14820
4 0.35393
1 0.99952
2 0.00034
1 0.43231
2 0.01265
3 0.01333
4 0.54171
1 0.67504
2 0.15417
3 0.04738
4 0.12341
1 0.95204
2 0.00239
3 0.00445
4 0.04112
1 0.90315
2 0.00338
3 0.00201
4 0.09146
1 0.91907
2 0.00563
3 0.00199
4 0.07331
1 0.43252
2 0.01854
3 0.00626
4 0.54267
1 0.64062
2 0.00089
3 0.00597
4 0.35253
1 0.53005
2 0.00012
3 0.00008
4 0.46974
1 0.93111
2 0.06499
3 0.00320
4 0.00069
1 0.12108
2 0.00281
3 0.00095
4 0.87516
1 0.49933
2 0.00977
3 0.00389
4 0.48701
1 0.52720
2 0.00008
3 0.00008
4 0.47263
1 0.52649
2 0.00008
3 0.00008
4 0.47335
1 0.86706
2 0.00019
3 0.00010
4 0.13264
1 0.36787
2 0.23334
3 0.11607
4 0.28272
1 0.83951
2 0.00777
3 0.00232
4 0.15040
1 0.71853
2 0.04357
3 0.02331
4 0.21459
1 0.78490
2 0.01683
3 0.00484
4 0.19344
1 0.65138
2 0.02286
3 0.00854
4 0.31722
1 0.66158
2 0.00836
3 0.00654
4 0.32352
1 0.68707
2 0.00017
3 0.00010
4 0.31265
1 0.66415
2 0.00250
3 0.00007
4 0.33327
1 0.53004
2 0.00012
3 0.00008
4 0.46975
1 0.52252
2 0.00016
3 0.00008
4 0.47723
1 0.74402
2 0.10903
